Sigla Empresa,Nombre,Fecha,Año,Número de Mes,Origen,Nombre,Ciudad Origen,Pais Origen,Destino,Nombre,Ciudad Destino,Pais Destino,Tráfico (N/I),Tipo Vuelo,Pasajeros,PesoCargaYCorreo
1BB,ALLAS S.A.S,01-dic-21 00:00:00,2021,12,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,LPD,LA PEDRERA,LA PEDRERA,COLOMBIA,N,T,18,295
1BB,ALLAS S.A.S,01-dic-21 00:00:00,2021,12,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,PCE,CUMARIBO,PUERTO CARRENO,COLOMBIA,N,T,115,3.688
1BB,ALLAS S.A.S,01-dic-21 00:00:00,2021,12,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,PCR,GERMAN OLANO,PUERTO CARRENO,COLOMBIA,N,T,2,32
1BB,ALLAS S.A.S,01-dic-21 00:00:00,2021,12,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,SJE,SAN JOSE DEL GUAVIARE- JORGE E GONZ,SAN JOSE DEL GUAVIARE,COLOMBIA,N,T,5,36
1BB,ALLAS S.A.S,01-dic-21 00:00:00,2021,12,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,SRO,SANTA ROSALIA,SANTA ROSALIA,COLOMBIA,N,T,2,0
1BB,ALLAS S.A.S,01-dic-21 00:00:00,2021,12,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,TAR,TARAIRA,TARAIRA,COLOMBIA,N,T,26,2.985
1BB,ALLAS S.A.S,01-dic-21 00:00:00,2021,12,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,3,0
1BC,INTEREJECUTIVA,01-dic-21 00:00:00,2021,12,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,N,T,9,0
1BC,INTEREJECUTIVA,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,N,T,9,0
1BC,INTEREJECUTIVA,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,N,T,4,0
1BC,INTEREJECUTIVA,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,N,T,25,0
1BC,INTEREJECUTIVA,01-dic-21 00:00:00,2021,12,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,IBE,PERALES,IBAGUE,COLOMBIA,N,T,9,0
1BC,INTEREJECUTIVA,01-dic-21 00:00:00,2021,12,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,N,T,27,0
1BC,INTEREJECUTIVA,01-dic-21 00:00:00,2021,12,IBE,PERALES,IBAGUE,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,T,9,0
1BC,INTEREJECUTIVA,01-dic-21 00:00:00,2021,12,IBE,PERALES,IBAGUE,COLOMBIA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,N,T,10,0
1BC,INTEREJECUTIVA,01-dic-21 00:00:00,2021,12,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,T,16,0
1BC,INTEREJECUTIVA,01-dic-21 00:00:00,2021,12,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,N,T,21,0
1BC,INTEREJECUTIVA,01-dic-21 00:00:00,2021,12,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,IBE,PERALES,IBAGUE,COLOMBIA,N,T,10,0
1BC,INTEREJECUTIVA,01-dic-21 00:00:00,2021,12,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,N,T,1,0
1BC,INTEREJECUTIVA,01-dic-21 00:00:00,2021,12,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,PSO,PASTO - ANTONIO NARIQO,PASTO,COLOMBIA,N,T,1,0
1BC,INTEREJECUTIVA,01-dic-21 00:00:00,2021,12,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,PTY,TOCUMEN INTL,PANAMA,PANAMA,I,T,12,0
1BC,INTEREJECUTIVA,01-dic-21 00:00:00,2021,12,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,SDQ,LAS AMERICAS,SANTO DOMINGO,REPUBLICA DOMINICANA,I,T,3,0
1BC,INTEREJECUTIVA,01-dic-21 00:00:00,2021,12,PSO,PASTO - ANTONIO NARIQO,PASTO,COLOMBIA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,N,T,0,0
1BC,INTEREJECUTIVA,01-dic-21 00:00:00,2021,12,PTY,TOCUMEN INTL,PANAMA,PANAMA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,T,3,0
1BC,INTEREJECUTIVA,01-dic-21 00:00:00,2021,12,SAL,EL SALVADOR INTL,SAN SALVADOR,EL SALVADOR,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,T,9,0
1BC,INTEREJECUTIVA,01-dic-21 00:00:00,2021,12,SDQ,LAS AMERICAS,SANTO DOMINGO,REPUBLICA DOMINICANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,T,3,0
1BC,INTEREJECUTIVA,01-dic-21 00:00:00,2021,12,SDQ,LAS AMERICAS,SANTO DOMINGO,REPUBLICA DOMINICANA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,T,3,0
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,7FU,LA ESCONDIDA,PUERTO GAITAN,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,0,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,7GS,EL ENCANTO,CUMARIBO,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,0,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,7HT,MANARE,PAZ DE ARIPORO,COLOMBIA,PZA,PAZ DE ARIPORO,PAZ DE ARIPORO,COLOMBIA,N,T,3,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,7HT,MANARE,PAZ DE ARIPORO,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,1,20
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,7IK,LA PAMELA,SANTA ROSALIA,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,0,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,7IX,YURUMI,PUERTO LOPEZ,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,1,5
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,9DE,LUNA PARK,LA PRIMAVERA,COLOMBIA,PIM,LA PRIMAVERA,LA PRIMAVERA,COLOMBIA,N,T,0,30
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,9DE,LUNA PARK,LA PRIMAVERA,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,0,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,9DI,SAN FELIPE,SAN FELIPE,COLOMBIA,BMG,BARRANCO MINAS,GUAINIA (BARRANCO MINAS),COLOMBIA,N,T,0,73
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,9DI,SAN FELIPE,SAN FELIPE,COLOMBIA,PID,PUERTO INIRIDA,PUERTO INIRIDA,COLOMBIA,N,T,3,15
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,A01,CAMPO ALEGRE,INIRIDA,COLOMBIA,A02,CAÑO COLORADO,PUERTO INIRIDA,COLOMBIA,N,T,0,20
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,A01,CAMPO ALEGRE,INIRIDA,COLOMBIA,PID,PUERTO INIRIDA,PUERTO INIRIDA,COLOMBIA,N,T,3,20
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,A02,CAÑO COLORADO,PUERTO INIRIDA,COLOMBIA,A01,CAMPO ALEGRE,INIRIDA,COLOMBIA,N,T,0,10
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,A02,CAÑO COLORADO,PUERTO INIRIDA,COLOMBIA,PID,PUERTO INIRIDA,PUERTO INIRIDA,COLOMBIA,N,T,1,55
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,A06,EL ENCANTO,EL ENCANTO,COLOMBIA,LCH,LA CHORRERA - VIRGILIO BARCO VARGAS,LA CHORRERA,COLOMBIA,N,T,0,20
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,A06,EL ENCANTO,EL ENCANTO,COLOMBIA,PCA,PACOA,PACOA,COLOMBIA,N,T,3,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,A07,MORICHAL VIEJO,SAN JOSE DEL GUAVIARE,COLOMBIA,SJE,SAN JOSE DEL GUAVIARE- JORGE E GONZ,SAN JOSE DEL GUAVIARE,COLOMBIA,N,T,1,60
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,A07,MORICHAL VIEJO,SAN JOSE DEL GUAVIARE,COLOMBIA,VVN,NEIVA YORK - MILENA,VILLAVICENCIO,COLOMBIA,N,T,3,20
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,A09,PUNTA TIGRE,PUERTO INIRIDA,COLOMBIA,MVP,MITU,MITU,COLOMBIA,N,T,2,110
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,A13,MIRITI PARANA,MIRITI-PARANA,COLOMBIA,LPD,LA PEDRERA,LA PEDRERA,COLOMBIA,N,T,1,30
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,ACR,ARARACUARA,ARARACUARA,COLOMBIA,LCH,LA CHORRERA - VIRGILIO BARCO VARGAS,LA CHORRERA,COLOMBIA,N,T,1,22
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,BMG,BARRANCO MINAS,GUAINIA (BARRANCO MINAS),COLOMBIA,9DI,SAN FELIPE,SAN FELIPE,COLOMBIA,N,T,0,73
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,BMG,BARRANCO MINAS,GUAINIA (BARRANCO MINAS),COLOMBIA,PIM,LA PRIMAVERA,LA PRIMAVERA,COLOMBIA,N,T,0,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,BMG,BARRANCO MINAS,GUAINIA (BARRANCO MINAS),COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,10,263
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,CRU,CARURU,CARURU,COLOMBIA,A07,MORICHAL VIEJO,SAN JOSE DEL GUAVIARE,COLOMBIA,N,T,0,0
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,CRU,CARURU,CARURU,COLOMBIA,A13,MIRITI PARANA,MIRITI-PARANA,COLOMBIA,N,T,1,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,CRU,CARURU,CARURU,COLOMBIA,MFS,MIRAFLORES,MIRAFLORES - GUAVIARE,COLOMBIA,N,T,0,10
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,CRU,CARURU,CARURU,COLOMBIA,MVP,MITU,MITU,COLOMBIA,N,T,3,0
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,CRU,CARURU,CARURU,COLOMBIA,SJE,SAN JOSE DEL GUAVIARE- JORGE E GONZ,SAN JOSE DEL GUAVIARE,COLOMBIA,N,T,44,155
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,CRU,CARURU,CARURU,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,4,100
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,EYP,EL YOPAL,EL YOPAL,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,3,100
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,FLA,GUSTAVO ARTUNDUAGA PAREDES,FLORENCIA,COLOMBIA,FLA,GUSTAVO ARTUNDUAGA PAREDES,FLORENCIA,COLOMBIA,N,T,5,30
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,FLA,GUSTAVO ARTUNDUAGA PAREDES,FLORENCIA,COLOMBIA,LMC,LA MACARENA - META,LA MACARENA,COLOMBIA,N,T,0,0
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,LCH,LA CHORRERA - VIRGILIO BARCO VARGAS,LA CHORRERA,COLOMBIA,PUR,PUERTO ARICA,LETICIA,COLOMBIA,N,T,2,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,LCH,LA CHORRERA - VIRGILIO BARCO VARGAS,LA CHORRERA,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,3,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,LET,LETICIA-ALFREDO VASQUEZ COBO,LETICIA,COLOMBIA,TAP,TARAPACA,LETICIA,COLOMBIA,N,T,2,155
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,LEV,LA GAVIOTA - VICHADA,LA GAVIOTA,COLOMBIA,PCE,CUMARIBO,PUERTO CARRENO,COLOMBIA,N,T,0,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,LEV,LA GAVIOTA - VICHADA,LA GAVIOTA,COLOMBIA,PCR,GERMAN OLANO,PUERTO CARRENO,COLOMBIA,N,T,0,80
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,LEV,LA GAVIOTA - VICHADA,LA GAVIOTA,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,0,130
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,LMC,LA MACARENA - META,LA MACARENA,COLOMBIA,URM,URIBE,LA URIBE,COLOMBIA,N,T,0,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,LMC,LA MACARENA - META,LA MACARENA,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,377,5.334
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,LPD,LA PEDRERA,LA PEDRERA,COLOMBIA,TAR,TARAIRA,TARAIRA,COLOMBIA,N,T,0,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,LQM,PUERTO LEGUIZAMO,PUERTO LEGUIZAMO,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,0,30
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,MAP,MAPIRIPAN,MAPIRIPAN,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,46,1.022
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,MFS,MIRAFLORES,MIRAFLORES - GUAVIARE,COLOMBIA,CRU,CARURU,CARURU,COLOMBIA,N,T,0,10
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,MFS,MIRAFLORES,MIRAFLORES - GUAVIARE,COLOMBIA,SJE,SAN JOSE DEL GUAVIARE- JORGE E GONZ,SAN JOSE DEL GUAVIARE,COLOMBIA,N,T,79,686
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,MIT,ACARICUARA,MITU,COLOMBIA,MVP,MITU,MITU,COLOMBIA,N,T,1,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,MPI,PIRACUARA,MITU,COLOMBIA,A09,PUNTA TIGRE,PUERTO INIRIDA,COLOMBIA,N,T,2,155
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,MPI,PIRACUARA,MITU,COLOMBIA,MVP,MITU,MITU,COLOMBIA,N,T,2,15
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,MVP,MITU,MITU,COLOMBIA,CRU,CARURU,CARURU,COLOMBIA,N,T,5,0
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,MVP,MITU,MITU,COLOMBIA,MPI,PIRACUARA,MITU,COLOMBIA,N,T,2,15
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,MVP,MITU,MITU,COLOMBIA,MYY,YAVARATE,MITU,COLOMBIA,N,T,1,30
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,MVP,MITU,MITU,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,27,475
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,MYY,YAVARATE,MITU,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,1,30
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PCA,PACOA,PACOA,COLOMBIA,LQM,PUERTO LEGUIZAMO,PUERTO LEGUIZAMO,COLOMBIA,N,T,0,10
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PCA,PACOA,PACOA,COLOMBIA,SJE,SAN JOSE DEL GUAVIARE- JORGE E GONZ,SAN JOSE DEL GUAVIARE,COLOMBIA,N,T,0,10
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PCA,PACOA,PACOA,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,1,73
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PCE,CUMARIBO,PUERTO CARRENO,COLOMBIA,7GS,EL ENCANTO,CUMARIBO,COLOMBIA,N,T,0,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PCE,CUMARIBO,PUERTO CARRENO,COLOMBIA,BMG,BARRANCO MINAS,GUAINIA (BARRANCO MINAS),COLOMBIA,N,T,0,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PCE,CUMARIBO,PUERTO CARRENO,COLOMBIA,PGM,PUERTO GAITAN,PUERTO GAITAN,COLOMBIA,N,T,0,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PCE,CUMARIBO,PUERTO CARRENO,COLOMBIA,PIM,LA PRIMAVERA,LA PRIMAVERA,COLOMBIA,N,T,0,280
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PCE,CUMARIBO,PUERTO CARRENO,COLOMBIA,SRO,SANTA ROSALIA,SANTA ROSALIA,COLOMBIA,N,T,0,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PCE,CUMARIBO,PUERTO CARRENO,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,8,570
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PCR,GERMAN OLANO,PUERTO CARRENO,COLOMBIA,LEV,LA GAVIOTA - VICHADA,LA GAVIOTA,COLOMBIA,N,T,3,80
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PCR,GERMAN OLANO,PUERTO CARRENO,COLOMBIA,SRO,SANTA ROSALIA,SANTA ROSALIA,COLOMBIA,N,T,1,73
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PCR,GERMAN OLANO,PUERTO CARRENO,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,9,201
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PGM,PUERTO GAITAN,PUERTO GAITAN,COLOMBIA,PCR,GERMAN OLANO,PUERTO CARRENO,COLOMBIA,N,T,0,100
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PGM,PUERTO GAITAN,PUERTO GAITAN,COLOMBIA,SRO,SANTA ROSALIA,SANTA ROSALIA,COLOMBIA,N,T,2,0
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PGM,PUERTO GAITAN,PUERTO GAITAN,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,0,10
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PID,PUERTO INIRIDA,PUERTO INIRIDA,COLOMBIA,A01,CAMPO ALEGRE,INIRIDA,COLOMBIA,N,T,5,60
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PID,PUERTO INIRIDA,PUERTO INIRIDA,COLOMBIA,A02,CAÑO COLORADO,PUERTO INIRIDA,COLOMBIA,N,T,1,45
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PID,PUERTO INIRIDA,PUERTO INIRIDA,COLOMBIA,PCE,CUMARIBO,PUERTO CARRENO,COLOMBIA,N,T,0,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PID,PUERTO INIRIDA,PUERTO INIRIDA,COLOMBIA,PGM,PUERTO GAITAN,PUERTO GAITAN,COLOMBIA,N,T,4,10
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PID,PUERTO INIRIDA,PUERTO INIRIDA,COLOMBIA,SRO,SANTA ROSALIA,SANTA ROSALIA,COLOMBIA,N,T,0,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PID,PUERTO INIRIDA,PUERTO INIRIDA,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,2,20
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PIM,LA PRIMAVERA,LA PRIMAVERA,COLOMBIA,7FU,LA ESCONDIDA,PUERTO GAITAN,COLOMBIA,N,T,0,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PIM,LA PRIMAVERA,LA PRIMAVERA,COLOMBIA,7IK,LA PAMELA,SANTA ROSALIA,COLOMBIA,N,T,0,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PIM,LA PRIMAVERA,LA PRIMAVERA,COLOMBIA,9DE,LUNA PARK,LA PRIMAVERA,COLOMBIA,N,T,0,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PIM,LA PRIMAVERA,LA PRIMAVERA,COLOMBIA,LEV,LA GAVIOTA - VICHADA,LA GAVIOTA,COLOMBIA,N,T,0,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PIM,LA PRIMAVERA,LA PRIMAVERA,COLOMBIA,PCE,CUMARIBO,PUERTO CARRENO,COLOMBIA,N,T,1,200
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PIM,LA PRIMAVERA,LA PRIMAVERA,COLOMBIA,PID,PUERTO INIRIDA,PUERTO INIRIDA,COLOMBIA,N,T,0,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PIM,LA PRIMAVERA,LA PRIMAVERA,COLOMBIA,SRO,SANTA ROSALIA,SANTA ROSALIA,COLOMBIA,N,T,1,270
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PIM,LA PRIMAVERA,LA PRIMAVERA,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,6,300
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PTC,LA VICTORIA,PUERTO CARRENO,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,1,20
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PUR,PUERTO ARICA,LETICIA,COLOMBIA,A06,EL ENCANTO,EL ENCANTO,COLOMBIA,N,T,3,20
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PUR,PUERTO ARICA,LETICIA,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,0,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PZA,PAZ DE ARIPORO,PAZ DE ARIPORO,COLOMBIA,MAP,MAPIRIPAN,MAPIRIPAN,COLOMBIA,N,T,0,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PZA,PAZ DE ARIPORO,PAZ DE ARIPORO,COLOMBIA,PGM,PUERTO GAITAN,PUERTO GAITAN,COLOMBIA,N,T,1,50
1BR,AEROLINEAS LLANERAS ARALL LTDA.,01-dic-21 00:00:00,2021,12,PZA,PAZ DE ARIPORO,PAZ DE ARIPORO,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,T,4,100
